id,sub detector,depth,ieta,iphi
1159226419,2,1,25,51
1159226421,2,1,25,53
1159226423,2,1,25,55
1159226425,2,1,25,57
1159226427,2,1,25,59
1159226429,2,1,25,61
1159226431,2,1,25,63
1159226433,2,1,25,65
1159226435,2,1,25,67
1159226437,2,1,25,69
1159226439,2,1,25,71
1159227393,2,1,26,1
1159227395,2,1,26,3
1159227397,2,1,26,5
1159227399,2,1,26,7
1159227401,2,1,26,9
1159227403,2,1,26,11
1159227405,2,1,26,13
1159227407,2,1,26,15
1159227409,2,1,26,17
1159227411,2,1,26,19
1159227413,2,1,26,21
1159227415,2,1,26,23
1159227417,2,1,26,25
1159227419,2,1,26,27
1159227421,2,1,26,29
1159227423,2,1,26,31
1159227425,2,1,26,33
1159227427,2,1,26,35
1159227429,2,1,26,37
1159227431,2,1,26,39
1159227433,2,1,26,41
1159227435,2,1,26,43
1159227437,2,1,26,45
1159227439,2,1,26,47
1159227441,2,1,26,49
1159227443,2,1,26,51
1159227445,2,1,26,53
1159227447,2,1,26,55
1159227449,2,1,26,57
1159227451,2,1,26,59
1159227453,2,1,26,61
1159227455,2,1,26,63
1159227457,2,1,26,65
1159227459,2,1,26,67
1159227461,2,1,26,69
1159227463,2,1,26,71
1159228417,2,1,27,1
1159228419,2,1,27,3
1159228421,2,1,27,5
1159228423,2,1,27,7
1159228425,2,1,27,9
1159228427,2,1,27,11
1159228429,2,1,27,13
1159228431,2,1,27,15
1159228433,2,1,27,17
1159228435,2,1,27,19
1159228437,2,1,27,21
1159228439,2,1,27,23
1159228441,2,1,27,25
1159228443,2,1,27,27
1159228445,2,1,27,29
1159228447,2,1,27,31
1159228449,2,1,27,33
1159228451,2,1,27,35
1159228453,2,1,27,37
1159228455,2,1,27,39
1159228457,2,1,27,41
1159228459,2,1,27,43
1159228461,2,1,27,45
1159228463,2,1,27,47
1159228465,2,1,27,49
1159228467,2,1,27,51
1159228469,2,1,27,53
1159228471,2,1,27,55
1159228473,2,1,27,57
1159228475,2,1,27,59
1159228477,2,1,27,61
1159228479,2,1,27,63
1159228481,2,1,27,65
1159228483,2,1,27,67
1159228485,2,1,27,69
1159228487,2,1,27,71
1159229441,2,1,28,1
1159229443,2,1,28,3
1159229445,2,1,28,5
1159229447,2,1,28,7
1159229449,2,1,28,9
1159229451,2,1,28,11
1159229453,2,1,28,13
1159229455,2,1,28,15
1159229457,2,1,28,17
1159229459,2,1,28,19
1159229461,2,1,28,21
1159229463,2,1,28,23
1159229465,2,1,28,25
1159229467,2,1,28,27
1159229469,2,1,28,29
1159229471,2,1,28,31
1159229473,2,1,28,33
1159229475,2,1,28,35
1159229477,2,1,28,37
1159229479,2,1,28,39
1159229481,2,1,28,41
1159229483,2,1,28,43
1159229485,2,1,28,45
1159229487,2,1,28,47
1159229489,2,1,28,49
1159229491,2,1,28,51
1159229493,2,1,28,53
1159229495,2,1,28,55
1159229497,2,1,28,57
1159229499,2,1,28,59
1159229501,2,1,28,61
1159229503,2,1,28,63
1159229505,2,1,28,65
1159229507,2,1,28,67
1159229509,2,1,28,69
1159229511,2,1,28,71
1159230465,2,1,29,1
1159230467,2,1,29,3
1159230469,2,1,29,5
1159230471,2,1,29,7
1159230473,2,1,29,9
1159230475,2,1,29,11
1159230477,2,1,29,13
1159230479,2,1,29,15
1159230481,2,1,29,17
1159230483,2,1,29,19
1159230485,2,1,29,21
1159230487,2,1,29,23
1159230489,2,1,29,25
1159230491,2,1,29,27
1159230493,2,1,29,29
1159230495,2,1,29,31
1159230497,2,1,29,33
1159230499,2,1,29,35
1159230501,2,1,29,37
1159230503,2,1,29,39
1159230505,2,1,29,41
1159230507,2,1,29,43
1159230509,2,1,29,45
1159230511,2,1,29,47
1159230513,2,1,29,49
1159230515,2,1,29,51
1159230517,2,1,29,53
1159230519,2,1,29,55
1159230521,2,1,29,57
1159230523,2,1,29,59
1159230525,2,1,29,61
1159230527,2,1,29,63
1159230529,2,1,29,65
1159230531,2,1,29,67
1159230533,2,1,29,69
1159230535,2,1,29,71
1159742465,2,2,-17,1
1159742466,2,2,-17,2
1159742467,2,2,-17,3
1159742468,2,2,-17,4
1159742469,2,2,-17,5
1159742470,2,2,-17,6
1159742471,2,2,-17,7
1159742472,2,2,-17,8
1159742473,2,2,-17,9
1159742474,2,2,-17,10
1159742475,2,2,-17,11
1159742476,2,2,-17,12
1159742477,2,2,-17,13
1159742478,2,2,-17,14
1159742479,2,2,-17,15
1159742480,2,2,-17,16
1159742481,2,2,-17,17
1159742482,2,2,-17,18
1159742483,2,2,-17,19
1159742484,2,2,-17,20
1159742485,2,2,-17,21
1159742486,2,2,-17,22
1159742487,2,2,-17,23
1159742488,2,2,-17,24
1159742489,2,2,-17,25
1159742490,2,2,-17,26
1159742491,2,2,-17,27
1159742492,2,2,-17,28
1159742493,2,2,-17,29
1159742494,2,2,-17,30
1159742496,2,2,-17,32
1159742497,2,2,-17,33
1159742498,2,2,-17,34
1159742499,2,2,-17,35
1159742500,2,2,-17,36
1159742501,2,2,-17,37
1159742502,2,2,-17,38
1159742503,2,2,-17,39
1159742504,2,2,-17,40
1159742505,2,2,-17,41
1159742506,2,2,-17,42
1159742507,2,2,-17,43
1159742508,2,2,-17,44
1159742509,2,2,-17,45
1159742510,2,2,-17,46
1159742511,2,2,-17,47
1159742512,2,2,-17,48
1159742513,2,2,-17,49
1159742514,2,2,-17,50
1159742515,2,2,-17,51
1159742516,2,2,-17,52
1159742517,2,2,-17,53
1159742518,2,2,-17,54
1159742519,2,2,-17,55
1159742520,2,2,-17,56
1159742521,2,2,-17,57
1159742522,2,2,-17,58
1159742523,2,2,-17,59
1159742524,2,2,-17,60
1159742525,2,2,-17,61
1159742526,2,2,-17,62
1159742527,2,2,-17,63
1159742528,2,2,-17,64
1159742529,2,2,-17,65
1159742530,2,2,-17,66
1159742531,2,2,-17,67
1159742532,2,2,-17,68
1159742533,2,2,-17,69
1159742534,2,2,-17,70
1159742535,2,2,-17,71
1159742536,2,2,-17,72
1159743489,2,2,-18,1
1159743490,2,2,-18,2
1159743491,2,2,-18,3
1159743492,2,2,-18,4
1159743493,2,2,-18,5
1159743494,2,2,-18,6
1159743495,2,2,-18,7
1159743496,2,2,-18,8
1159743497,2,2,-18,9
1159743498,2,2,-18,10
1159743499,2,2,-18,11
1159743500,2,2,-18,12
1159743501,2,2,-18,13
1159743502,2,2,-18,14
1159743503,2,2,-18,15
1159743504,2,2,-18,16
1159743505,2,2,-18,17
1159743506,2,2,-18,18
1159743507,2,2,-18,19
1159743508,2,2,-18,20
1159743509,2,2,-18,21
1159743510,2,2,-18,22
1159743511,2,2,-18,23
1159743512,2,2,-18,24
1159743513,2,2,-18,25
1159743514,2,2,-18,26
1159743515,2,2,-18,27
1159743516,2,2,-18,28
1159743517,2,2,-18,29
1159743518,2,2,-18,30
1159743520,2,2,-18,32
1159743521,2,2,-18,33
1159743522,2,2,-18,34
1159743523,2,2,-18,35
1159743524,2,2,-18,36
1159743525,2,2,-18,37
1159743526,2,2,-18,38
1159743527,2,2,-18,39
1159743528,2,2,-18,40
1159743529,2,2,-18,41
1159743530,2,2,-18,42
1159743531,2,2,-18,43
1159743532,2,2,-18,44
1159743533,2,2,-18,45
1159743534,2,2,-18,46
1159743535,2,2,-18,47
1159743536,2,2,-18,48
1159743537,2,2,-18,49
1159743538,2,2,-18,50
1159743539,2,2,-18,51
1159743540,2,2,-18,52
1159743541,2,2,-18,53
1159743542,2,2,-18,54
1159743543,2,2,-18,55
1159743544,2,2,-18,56
1159743545,2,2,-18,57
1159743546,2,2,-18,58
1159743547,2,2,-18,59
1159743548,2,2,-18,60
1159743549,2,2,-18,61
1159743550,2,2,-18,62
1159743551,2,2,-18,63
1159743552,2,2,-18,64
1159743553,2,2,-18,65
1159743554,2,2,-18,66
1159743555,2,2,-18,67
1159743556,2,2,-18,68
1159743557,2,2,-18,69
1159743558,2,2,-18,70
1159743559,2,2,-18,71
1159743560,2,2,-18,72
1159744513,2,2,-19,1
1159744514,2,2,-19,2
1159744515,2,2,-19,3
1159744516,2,2,-19,4
1159744517,2,2,-19,5
1159744518,2,2,-19,6
1159744519,2,2,-19,7
1159744520,2,2,-19,8
1159744521,2,2,-19,9
1159744522,2,2,-19,10
1159744523,2,2,-19,11
1159744524,2,2,-19,12
1159744525,2,2,-19,13
1159744526,2,2,-19,14
1159744527,2,2,-19,15
1159744528,2,2,-19,16
1159744529,2,2,-19,17
1159744530,2,2,-19,18
1159744531,2,2,-19,19
1159744532,2,2,-19,20
1159744533,2,2,-19,21
1159744534,2,2,-19,22
1159744535,2,2,-19,23
1159744536,2,2,-19,24
1159744537,2,2,-19,25
1159744538,2,2,-19,26
1159744539,2,2,-19,27
1159744540,2,2,-19,28
1159744541,2,2,-19,29
1159744542,2,2,-19,30
1159744543,2,2,-19,31
1159744544,2,2,-19,32
1159744545,2,2,-19,33
1159744546,2,2,-19,34
1159744547,2,2,-19,35
1159744548,2,2,-19,36
1159744549,2,2,-19,37
1159744550,2,2,-19,38
1159744551,2,2,-19,39
1159744552,2,2,-19,40
1159744553,2,2,-19,41
1159744554,2,2,-19,42
1159744555,2,2,-19,43
1159744556,2,2,-19,44
1159744557,2,2,-19,45
1159744558,2,2,-19,46
1159744559,2,2,-19,47
1159744560,2,2,-19,48
1159744561,2,2,-19,49
1159744562,2,2,-19,50
1159744563,2,2,-19,51
1159744564,2,2,-19,52
1159744565,2,2,-19,53
1159744566,2,2,-19,54
1159744567,2,2,-19,55
1159744568,2,2,-19,56
1159744569,2,2,-19,57
1159744570,2,2,-19,58
1159744571,2,2,-19,59
1159744572,2,2,-19,60
1159744573,2,2,-19,61
1159744574,2,2,-19,62
1159744575,2,2,-19,63
1159744576,2,2,-19,64
1159744577,2,2,-19,65
1159744578,2,2,-19,66
1159744579,2,2,-19,67
1159744580,2,2,-19,68
1159744581,2,2,-19,69
1159744582,2,2,-19,70
1159744583,2,2,-19,71
1159744584,2,2,-19,72
1159745537,2,2,-20,1
1159745538,2,2,-20,2
1159745539,2,2,-20,3
1159745540,2,2,-20,4
1159745541,2,2,-20,5
1159745542,2,2,-20,6
1159745543,2,2,-20,7
1159745544,2,2,-20,8
1159745545,2,2,-20,9
1159745546,2,2,-20,10
1159745547,2,2,-20,11
1159745548,2,2,-20,12
1159745549,2,2,-20,13
1159745550,2,2,-20,14
1159745551,2,2,-20,15
1159745552,2,2,-20,16
1159745553,2,2,-20,17
1159745554,2,2,-20,18
1159745555,2,2,-20,19
1159745556,2,2,-20,20
1159745557,2,2,-20,21
1159745558,2,2,-20,22
1159745559,2,2,-20,23
1159745560,2,2,-20,24
1159745561,2,2,-20,25
1159745562,2,2,-20,26
1159745563,2,2,-20,27
1159745564,2,2,-20,28
1159745565,2,2,-20,29
1159745566,2,2,-20,30
1159745567,2,2,-20,31
1159745568,2,2,-20,32
1159745569,2,2,-20,33
1159745570,2,2,-20,34
1159745571,2,2,-20,35
1159745572,2,2,-20,36
1159745573,2,2,-20,37
1159745574,2,2,-20,38
1159745575,2,2,-20,39
1159745576,2,2,-20,40
1159745577,2,2,-20,41
1159745578,2,2,-20,42
1159745579,2,2,-20,43
1159745580,2,2,-20,44
1159745581,2,2,-20,45
1159745582,2,2,-20,46
1159745583,2,2,-20,47
1159745584,2,2,-20,48
1159745585,2,2,-20,49
1159745586,2,2,-20,50
1159745587,2,2,-20,51
1159745588,2,2,-20,52
1159745589,2,2,-20,53
1159745590,2,2,-20,54
1159745591,2,2,-20,55
1159745592,2,2,-20,56
1159745593,2,2,-20,57
1159745594,2,2,-20,58
1159745595,2,2,-20,59
1159745596,2,2,-20,60
1159745597,2,2,-20,61
1159745598,2,2,-20,62
1159745599,2,2,-20,63
1159745600,2,2,-20,64
1159745601,2,2,-20,65
1159745602,2,2,-20,66
1159745603,2,2,-20,67
1159745604,2,2,-20,68
1159745605,2,2,-20,69
1159745606,2,2,-20,70
1159745607,2,2,-20,71
1159745608,2,2,-20,72
1159746561,2,2,-21,1
1159746563,2,2,-21,3
1159746565,2,2,-21,5
1159746567,2,2,-21,7
1159746569,2,2,-21,9
1159746571,2,2,-21,11
1159746573,2,2,-21,13
1159746575,2,2,-21,15
1159746577,2,2,-21,17
1159746579,2,2,-21,19
1159746581,2,2,-21,21
1159746583,2,2,-21,23
1159746585,2,2,-21,25
1159746587,2,2,-21,27
1159746589,2,2,-21,29
1159746591,2,2,-21,31
1159746593,2,2,-21,33
1159746595,2,2,-21,35
1159746597,2,2,-21,37
1159746599,2,2,-21,39
1159746601,2,2,-21,41
1159746603,2,2,-21,43
1159746605,2,2,-21,45
1159746607,2,2,-21,47
1159746609,2,2,-21,49
1159746611,2,2,-21,51
1159746613,2,2,-21,53
1159746615,2,2,-21,55
1159746617,2,2,-21,57
1159746619,2,2,-21,59
1159746621,2,2,-21,61
1159746623,2,2,-21,63
1159746625,2,2,-21,65
1159746627,2,2,-21,67
1159746629,2,2,-21,69
1159746631,2,2,-21,71
1159747585,2,2,-22,1
1159747587,2,2,-22,3
1159747589,2,2,-22,5
1159747591,2,2,-22,7
1159747593,2,2,-22,9
1159747595,2,2,-22,11
1159747597,2,2,-22,13
1159747599,2,2,-22,15
1159747601,2,2,-22,17
1159747603,2,2,-22,19
1159747605,2,2,-22,21
1159747607,2,2,-22,23
1159747609,2,2,-22,25
1159747611,2,2,-22,27
1159747613,2,2,-22,29
1159747615,2,2,-22,31
1159747617,2,2,-22,33
1159747619,2,2,-22,35
1159747621,2,2,-22,37
1159747623,2,2,-22,39
1159747625,2,2,-22,41
1159747627,2,2,-22,43
1159747629,2,2,-22,45
1159747631,2,2,-22,47
1159747633,2,2,-22,49
1159747635,2,2,-22,51
1159747637,2,2,-22,53
1159747639,2,2,-22,55
1159747641,2,2,-22,57
1159747643,2,2,-22,59
1159747645,2,2,-22,61
1159747647,2,2,-22,63
1159747649,2,2,-22,65
1159747651,2,2,-22,67
1159747653,2,2,-22,69
1159747655,2,2,-22,71
1159748609,2,2,-23,1
1159748611,2,2,-23,3
1159748613,2,2,-23,5
1159748615,2,2,-23,7
1159748617,2,2,-23,9
1159748619,2,2,-23,11
1159748621,2,2,-23,13
1159748623,2,2,-23,15
1159748625,2,2,-23,17
1159748627,2,2,-23,19
1159748629,2,2,-23,21
1159748631,2,2,-23,23
1159748633,2,2,-23,25
1159748635,2,2,-23,27
1159748637,2,2,-23,29
1159748639,2,2,-23,31
1159748641,2,2,-23,33
1159748643,2,2,-23,35
1159748645,2,2,-23,37
1159748647,2,2,-23,39
1159748649,2,2,-23,41
1159748651,2,2,-23,43
1159748653,2,2,-23,45
1159748655,2,2,-23,47
1159748657,2,2,-23,49
1159748659,2,2,-23,51
1159748661,2,2,-23,53
1159748663,2,2,-23,55
1159748665,2,2,-23,57
1159748667,2,2,-23,59
1159748669,2,2,-23,61
1159748671,2,2,-23,63
1159748673,2,2,-23,65
1159748675,2,2,-23,67
1159748677,2,2,-23,69
1159748679,2,2,-23,71
1159749633,2,2,-24,1
1159749635,2,2,-24,3
1159749637,2,2,-24,5
1159749639,2,2,-24,7
1159749641,2,2,-24,9
1159749643,2,2,-24,11
1159749645,2,2,-24,13
1159749647,2,2,-24,15
1159749649,2,2,-24,17
1159749651,2,2,-24,19
1159749653,2,2,-24,21
1159749655,2,2,-24,23
1159749657,2,2,-24,25
1159749659,2,2,-24,27
1159749661,2,2,-24,29
1159749663,2,2,-24,31
1159749665,2,2,-24,33
1159749667,2,2,-24,35
1159749669,2,2,-24,37
1159749671,2,2,-24,39
1159749673,2,2,-24,41
1159749675,2,2,-24,43
1159749677,2,2,-24,45
1159749679,2,2,-24,47
1159749681,2,2,-24,49
1159749683,2,2,-24,51
1159749685,2,2,-24,53
1159749687,2,2,-24,55
1159749689,2,2,-24,57
1159749691,2,2,-24,59
1159749693,2,2,-24,61
1159749695,2,2,-24,63
1159749697,2,2,-24,65
1159749699,2,2,-24,67
1159749701,2,2,-24,69
1159749703,2,2,-24,71
1159750657,2,2,-25,1
1159750659,2,2,-25,3
1159750661,2,2,-25,5
1159750663,2,2,-25,7
1159750665,2,2,-25,9
1159750667,2,2,-25,11
1159750669,2,2,-25,13
1159750671,2,2,-25,15
1159750673,2,2,-25,17
1159750675,2,2,-25,19
1159750677,2,2,-25,21
1159750679,2,2,-25,23
1159750681,2,2,-25,25
1159750683,2,2,-25,27
1159750685,2,2,-25,29
1159750687,2,2,-25,31
1159750689,2,2,-25,33
1159750691,2,2,-25,35
1159750693,2,2,-25,37
1159750695,2,2,-25,39
1159750697,2,2,-25,41
1159750699,2,2,-25,43
1159750701,2,2,-25,45
1159750703,2,2,-25,47
1159750705,2,2,-25,49
1159750707,2,2,-25,51
1159750709,2,2,-25,53
1159750711,2,2,-25,55
1159750713,2,2,-25,57
1159750715,2,2,-25,59
1159750717,2,2,-25,61
1159750719,2,2,-25,63
1159750721,2,2,-25,65
1159750723,2,2,-25,67
1159750725,2,2,-25,69
1159750727,2,2,-25,71
1159751681,2,2,-26,1
1159751683,2,2,-26,3
1159751685,2,2,-26,5
1159751687,2,2,-26,7
1159751689,2,2,-26,9
1159751691,2,2,-26,11
1159751693,2,2,-26,13
1159751695,2,2,-26,15
1159751697,2,2,-26,17
1159751699,2,2,-26,19
1159751701,2,2,-26,21
1159751703,2,2,-26,23
1159751705,2,2,-26,25
1159751707,2,2,-26,27
1159751709,2,2,-26,29
1159751711,2,2,-26,31
1159751713,2,2,-26,33
1159751715,2,2,-26,35
1159751717,2,2,-26,37
1159751719,2,2,-26,39
1159751721,2,2,-26,41
1159751723,2,2,-26,43
1159751725,2,2,-26,45
1159751727,2,2,-26,47
1159751729,2,2,-26,49
1159751731,2,2,-26,51
1159751733,2,2,-26,53
1159751735,2,2,-26,55
1159751737,2,2,-26,57
1159751739,2,2,-26,59
1159751741,2,2,-26,61
1159751743,2,2,-26,63
1159751745,2,2,-26,65
1159751747,2,2,-26,67
1159751749,2,2,-26,69
1159751751,2,2,-26,71
1159752705,2,2,-27,1
1159752707,2,2,-27,3
1159752709,2,2,-27,5
1159752711,2,2,-27,7
1159752713,2,2,-27,9
1159752715,2,2,-27,11
1159752717,2,2,-27,13
1159752719,2,2,-27,15
1159752721,2,2,-27,17
1159752723,2,2,-27,19
1159752725,2,2,-27,21
1159752727,2,2,-27,23
1159752729,2,2,-27,25
1159752731,2,2,-27,27
1159752733,2,2,-27,29
1159752735,2,2,-27,31
1159752737,2,2,-27,33
1159752739,2,2,-27,35
1159752741,2,2,-27,37
1159752743,2,2,-27,39
1159752745,2,2,-27,41
1159752747,2,2,-27,43
1159752749,2,2,-27,45
1159752751,2,2,-27,47
1159752753,2,2,-27,49
1159752755,2,2,-27,51
1159752757,2,2,-27,53
1159752759,2,2,-27,55
1159752761,2,2,-27,57
1159752763,2,2,-27,59
1159752765,2,2,-27,61
1159752767,2,2,-27,63
1159752769,2,2,-27,65
1159752771,2,2,-27,67
1159752773,2,2,-27,69
1159752775,2,2,-27,71
1159753729,2,2,-28,1
1159753731,2,2,-28,3
1159753733,2,2,-28,5
1159753735,2,2,-28,7
1159753737,2,2,-28,9
1159753739,2,2,-28,11
1159753741,2,2,-28,13
1159753743,2,2,-28,15
1159753745,2,2,-28,17
1159753747,2,2,-28,19
1159753749,2,2,-28,21
1159753751,2,2,-28,23
1159753753,2,2,-28,25
1159753755,2,2,-28,27
1159753757,2,2,-28,29
1159753759,2,2,-28,31
1159753761,2,2,-28,33
1159753763,2,2,-28,35
1159753765,2,2,-28,37
1159753767,2,2,-28,39
1159753769,2,2,-28,41
1159753771,2,2,-28,43
1159753773,2,2,-28,45
1159753775,2,2,-28,47
1159753777,2,2,-28,49
1159753779,2,2,-28,51
1159753781,2,2,-28,53
1159753783,2,2,-28,55
1159753785,2,2,-28,57
1159753787,2,2,-28,59
1159753789,2,2,-28,61
1159753791,2,2,-28,63
1159753793,2,2,-28,65
1159753795,2,2,-28,67
1159753797,2,2,-28,69
1159753799,2,2,-28,71
1159754753,2,2,-29,1
1159754755,2,2,-29,3
1159754757,2,2,-29,5
1159754759,2,2,-29,7
1159754761,2,2,-29,9
1159754763,2,2,-29,11
1159754765,2,2,-29,13
1159754767,2,2,-29,15
1159754769,2,2,-29,17
1159754771,2,2,-29,19
1159754773,2,2,-29,21
1159754775,2,2,-29,23
1159754777,2,2,-29,25
1159754779,2,2,-29,27
1159754781,2,2,-29,29
1159754785,2,2,-29,33
1159754787,2,2,-29,35
1159754789,2,2,-29,37
1159754791,2,2,-29,39
1159754793,2,2,-29,41
1159754795,2,2,-29,43
1159754797,2,2,-29,45
1159754799,2,2,-29,47
1159754801,2,2,-29,49
1159754803,2,2,-29,51
1159754805,2,2,-29,53
1159754807,2,2,-29,55
1159754809,2,2,-29,57
1159754811,2,2,-29,59
1159754813,2,2,-29,61
1159754815,2,2,-29,63
1159754817,2,2,-29,65
1159754819,2,2,-29,67
1159754821,2,2,-29,69
1159754823,2,2,-29,71
1160266753,2,2,17,1
1160266754,2,2,17,2
1160266755,2,2,17,3
1160266756,2,2,17,4
1160266757,2,2,17,5
1160266758,2,2,17,6
1160266759,2,2,17,7
1160266760,2,2,17,8
1160266761,2,2,17,9
1160266762,2,2,17,10
1160266763,2,2,17,11
1160266764,2,2,17,12
1160266765,2,2,17,13
1160266766,2,2,17,14
1160266767,2,2,17,15
1160266768,2,2,17,16
1160266769,2,2,17,17
1160266770,2,2,17,18
1160266771,2,2,17,19
1160266772,2,2,17,20
1160266773,2,2,17,21
1160266774,2,2,17,22
1160266775,2,2,17,23
1160266776,2,2,17,24
1160266777,2,2,17,25
1160266778,2,2,17,26
1160266779,2,2,17,27
1160266780,2,2,17,28
1160266781,2,2,17,29
1160266782,2,2,17,30
1160266783,2,2,17,31
1160266784,2,2,17,32
1160266785,2,2,17,33
1160266786,2,2,17,34
1160266787,2,2,17,35
1160266788,2,2,17,36
1160266789,2,2,17,37
1160266790,2,2,17,38
1160266791,2,2,17,39
1160266792,2,2,17,40
1160266793,2,2,17,41
1160266794,2,2,17,42
1160266795,2,2,17,43
1160266796,2,2,17,44
1160266797,2,2,17,45
1160266798,2,2,17,46
1160266799,2,2,17,47
1160266800,2,2,17,48
1160266801,2,2,17,49
1160266802,2,2,17,50
1160266803,2,2,17,51
1160266804,2,2,17,52
1160266805,2,2,17,53
1160266806,2,2,17,54
1160266807,2,2,17,55
1160266808,2,2,17,56
1160266809,2,2,17,57
1160266810,2,2,17,58
1160266811,2,2,17,59
1160266812,2,2,17,60
1160266813,2,2,17,61
1160266814,2,2,17,62
1160266815,2,2,17,63
1160266816,2,2,17,64
1160266817,2,2,17,65
1160266818,2,2,17,66
1160266819,2,2,17,67
1160266820,2,2,17,68
1160266821,2,2,17,69
1160266822,2,2,17,70
1160266823,2,2,17,71
1160266824,2,2,17,72
1160267777,2,2,18,1
1160267778,2,2,18,2
1160267779,2,2,18,3
1160267780,2,2,18,4
1160267781,2,2,18,5
1160267782,2,2,18,6
1160267783,2,2,18,7
1160267784,2,2,18,8
1160267785,2,2,18,9
1160267786,2,2,18,10
1160267787,2,2,18,11
1160267788,2,2,18,12
1160267789,2,2,18,13
1160267790,2,2,18,14
1160267791,2,2,18,15
1160267792,2,2,18,16
1160267793,2,2,18,17
1160267794,2,2,18,18
1160267795,2,2,18,19
1160267796,2,2,18,20
1160267797,2,2,18,21
1160267798,2,2,18,22
1160267799,2,2,18,23
1160267800,2,2,18,24
1160267801,2,2,18,25
1160267802,2,2,18,26
1160267803,2,2,18,27
1160267804,2,2,18,28
1160267805,2,2,18,29
1160267806,2,2,18,30
1160267807,2,2,18,31
1160267808,2,2,18,32
1160267809,2,2,18,33
1160267810,2,2,18,34
1160267811,2,2,18,35
1160267812,2,2,18,36
1160267813,2,2,18,37
1160267814,2,2,18,38
1160267815,2,2,18,39
1160267816,2,2,18,40
1160267817,2,2,18,41
1160267818,2,2,18,42
1160267819,2,2,18,43
1160267820,2,2,18,44
1160267821,2,2,18,45
1160267822,2,2,18,46
1160267823,2,2,18,47
1160267824,2,2,18,48
1160267825,2,2,18,49
1160267826,2,2,18,50
1160267827,2,2,18,51
1160267828,2,2,18,52
1160267829,2,2,18,53
1160267830,2,2,18,54
1160267831,2,2,18,55
1160267832,2,2,18,56
1160267833,2,2,18,57
1160267834,2,2,18,58
1160267835,2,2,18,59
1160267836,2,2,18,60
1160267837,2,2,18,61
1160267838,2,2,18,62
1160267839,2,2,18,63
1160267840,2,2,18,64
1160267841,2,2,18,65
1160267842,2,2,18,66
1160267843,2,2,18,67
1160267844,2,2,18,68
1160267845,2,2,18,69
1160267846,2,2,18,70
1160267847,2,2,18,71
1160267848,2,2,18,72
1160268801,2,2,19,1
1160268802,2,2,19,2
1160268803,2,2,19,3
1160268804,2,2,19,4
1160268805,2,2,19,5
1160268806,2,2,19,6
1160268807,2,2,19,7
1160268808,2,2,19,8
1160268809,2,2,19,9
1160268810,2,2,19,10
1160268811,2,2,19,11
1160268812,2,2,19,12
1160268813,2,2,19,13
1160268814,2,2,19,14
1160268815,2,2,19,15
1160268816,2,2,19,16
1160268817,2,2,19,17
1160268818,2,2,19,18
1160268819,2,2,19,19
1160268820,2,2,19,20
1160268821,2,2,19,21
1160268822,2,2,19,22
1160268823,2,2,19,23
1160268824,2,2,19,24
1160268825,2,2,19,25
1160268826,2,2,19,26
1160268827,2,2,19,27
1160268828,2,2,19,28
1160268829,2,2,19,29
1160268830,2,2,19,30
1160268831,2,2,19,31
1160268832,2,2,19,32
1160268833,2,2,19,33
1160268834,2,2,19,34
1160268835,2,2,19,35
1160268836,2,2,19,36
1160268837,2,2,19,37
1160268838,2,2,19,38
1160268839,2,2,19,39
1160268840,2,2,19,40
1160268841,2,2,19,41
1160268842,2,2,19,42
1160268843,2,2,19,43
1160268844,2,2,19,44
1160268845,2,2,19,45
1160268846,2,2,19,46
1160268847,2,2,19,47
1160268848,2,2,19,48
1160268849,2,2,19,49
1160268850,2,2,19,50
1160268851,2,2,19,51
1160268852,2,2,19,52
1160268853,2,2,19,53
1160268854,2,2,19,54
1160268855,2,2,19,55
1160268856,2,2,19,56
1160268857,2,2,19,57
1160268858,2,2,19,58
1160268859,2,2,19,59
1160268860,2,2,19,60
1160268861,2,2,19,61
1160268862,2,2,19,62
1160268863,2,2,19,63
1160268864,2,2,19,64
1160268865,2,2,19,65
1160268866,2,2,19,66
1160268867,2,2,19,67
1160268868,2,2,19,68
1160268869,2,2,19,69
1160268870,2,2,19,70
1160268871,2,2,19,71
1160268872,2,2,19,72
1160269825,2,2,20,1
1160269826,2,2,20,2
1160269827,2,2,20,3
1160269828,2,2,20,4
1160269829,2,2,20,5
1160269830,2,2,20,6
1160269831,2,2,20,7
1160269832,2,2,20,8
1160269833,2,2,20,9
1160269834,2,2,20,10
1160269835,2,2,20,11
1160269836,2,2,20,12
1160269837,2,2,20,13
1160269838,2,2,20,14
1160269839,2,2,20,15
1160269840,2,2,20,16
1160269841,2,2,20,17
1160269842,2,2,20,18
1160269843,2,2,20,19
1160269844,2,2,20,20
1160269845,2,2,20,21
1160269846,2,2,20,22
1160269847,2,2,20,23
1160269848,2,2,20,24
1160269849,2,2,20,25
1160269850,2,2,20,26
1160269851,2,2,20,27
1160269852,2,2,20,28
1160269853,2,2,20,29
1160269854,2,2,20,30
1160269855,2,2,20,31
1160269856,2,2,20,32
1160269857,2,2,20,33
1160269858,2,2,20,34
1160269859,2,2,20,35
1160269860,2,2,20,36
1160269861,2,2,20,37
1160269862,2,2,20,38
1160269863,2,2,20,39
1160269864,2,2,20,40
1160269865,2,2,20,41
1160269866,2,2,20,42
1160269867,2,2,20,43
1160269868,2,2,20,44
1160269869,2,2,20,45
1160269870,2,2,20,46
1160269871,2,2,20,47
1160269872,2,2,20,48
